Level,Name,PSGC Code
Bgy,Barangay 532,1380606138
Bgy,Barangay 533,1380606139
Bgy,Barangay 534,1380606140
Bgy,Barangay 535,1380606141
Bgy,Barangay 536,1380606142
Bgy,Barangay 537,1380606143
Bgy,Barangay 538,1380606144
Bgy,Barangay 539,1380606145
Bgy,Barangay 540,1380606146
Bgy,Barangay 541,1380606147
Bgy,Barangay 542,1380606148
Bgy,Barangay 543,1380606149
Bgy,Barangay 544,1380606150
Bgy,Barangay 545,1380606151
Bgy,Barangay 546,1380606152
Bgy,Barangay 547,1380606153
Bgy,Barangay 548,1380606154
Bgy,Barangay 549,1380606155
Bgy,Barangay 550,1380606156
Bgy,Barangay 551,1380606157
Bgy,Barangay 552,1380606158
Bgy,Barangay 553,1380606159
Bgy,Barangay 554,1380606160
Bgy,Barangay 555,1380606161
Bgy,Barangay 556,1380606162
Bgy,Barangay 557,1380606163
Bgy,Barangay 558,1380606164
Bgy,Barangay 559,1380606165
Bgy,Barangay 560,1380606166
Bgy,Barangay 561,1380606167
Bgy,Barangay 562,1380606168
Bgy,Barangay 563,1380606169
Bgy,Barangay 564,1380606170
Bgy,Barangay 565,1380606171
Bgy,Barangay 566,1380606172
Bgy,Barangay 567,1380606173
Bgy,Barangay 568,1380606174
Bgy,Barangay 569,1380606175
Bgy,Barangay 570,1380606176
Bgy,Barangay 571,1380606177
Bgy,Barangay 572,1380606178
Bgy,Barangay 573,1380606179
Bgy,Barangay 574,1380606180
Bgy,Barangay 575,1380606181
Bgy,Barangay 576,1380606182
Bgy,Barangay 577,1380606183
Bgy,Barangay 578,1380606184
Bgy,Barangay 579,1380606185
Bgy,Barangay 580,1380606186
Bgy,Barangay 581,1380606187
Bgy,Barangay 582,1380606188
Bgy,Barangay 583,1380606189
Bgy,Barangay 584,1380606190
Bgy,Barangay 585,1380606191
Bgy,Barangay 586,1380606192
Bgy,Barangay 587,1380606193
Bgy,Barangay 587-A,1380606194
Bgy,Barangay 588,1380606195
Bgy,Barangay 589,1380606196
Bgy,Barangay 590,1380606197
Bgy,Barangay 591,1380606198
Bgy,Barangay 592,1380606199
Bgy,Barangay 593,1380606200
Bgy,Barangay 594,1380606201
Bgy,Barangay 595,1380606202
Bgy,Barangay 596,1380606203
Bgy,Barangay 597,1380606204
Bgy,Barangay 598,1380606205
Bgy,Barangay 599,1380606206
Bgy,Barangay 600,1380606207
Bgy,Barangay 601,1380606208
Bgy,Barangay 602,1380606209
Bgy,Barangay 603,1380606210
Bgy,Barangay 604,1380606211
Bgy,Barangay 605,1380606212
Bgy,Barangay 606,1380606213
Bgy,Barangay 607,1380606214
Bgy,Barangay 608,1380606215
Bgy,Barangay 609,1380606216
Bgy,Barangay 610,1380606217
Bgy,Barangay 611,1380606218
Bgy,Barangay 612,1380606219
Bgy,Barangay 613,1380606220
Bgy,Barangay 614,1380606221
Bgy,Barangay 615,1380606222
Bgy,Barangay 616,1380606223
Bgy,Barangay 617,1380606224
Bgy,Barangay 618,1380606225
Bgy,Barangay 619,1380606226
Bgy,Barangay 620,1380606227
Bgy,Barangay 621,1380606228
Bgy,Barangay 622,1380606229
Bgy,Barangay 623,1380606230
Bgy,Barangay 624,1380606231
Bgy,Barangay 625,1380606232
Bgy,Barangay 626,1380606233
Bgy,Barangay 627,1380606234
Bgy,Barangay 628,1380606235
Bgy,Barangay 629,1380606236
Bgy,Barangay 630,1380606237
Bgy,Barangay 631,1380606238
Bgy,Barangay 632,1380606239
Bgy,Barangay 633,1380606240
Bgy,Barangay 634,1380606241
Bgy,Barangay 635,1380606242
Bgy,Barangay 636,1380606243
SubMun,San Miguel,1380607000
Bgy,Barangay 637,1380607001
Bgy,Barangay 638,1380607002
Bgy,Barangay 639,1380607003
Bgy,Barangay 640,1380607004
Bgy,Barangay 641,1380607005
Bgy,Barangay 642,1380607006
Bgy,Barangay 643,1380607007
Bgy,Barangay 644,1380607008
Bgy,Barangay 645,1380607009
Bgy,Barangay 646,1380607010
Bgy,Barangay 647,1380607011
Bgy,Barangay 648,1380607012
SubMun,Ermita,1380608000
Bgy,Barangay 659,1380608001
Bgy,Barangay 659-A,1380608002
Bgy,Barangay 660,1380608003
Bgy,Barangay 660-A,1380608004
Bgy,Barangay 661,1380608005
Bgy,Barangay 666,1380608008
Bgy,Barangay 667,1380608009
Bgy,Barangay 668,1380608010
Bgy,Barangay 669,1380608011
Bgy,Barangay 670,1380608012
Bgy,Barangay 663,1380608013
Bgy,Barangay 663-A,1380608014
Bgy,Barangay 664,1380608015
SubMun,Intramuros,1380609000
Bgy,Barangay 654,1380609001
Bgy,Barangay 655,1380609002
Bgy,Barangay 656,1380609003
Bgy,Barangay 657,1380609004
Bgy,Barangay 658,1380609005
SubMun,Malate,1380610000
Bgy,Barangay 689,1380610004
Bgy,Barangay 690,1380610005
Bgy,Barangay 691,1380610006
Bgy,Barangay 692,1380610007
Bgy,Barangay 693,1380610008
Bgy,Barangay 694,1380610009
Bgy,Barangay 695,1380610010
Bgy,Barangay 696,1380610011
Bgy,Barangay 697,1380610012
Bgy,Barangay 698,1380610013
Bgy,Barangay 699,1380610014
Bgy,Barangay 700,1380610015
Bgy,Barangay 701,1380610016
Bgy,Barangay 702,1380610017
Bgy,Barangay 703,1380610018
Bgy,Barangay 704,1380610019
Bgy,Barangay 705,1380610020
Bgy,Barangay 706,1380610021
Bgy,Barangay 707,1380610022
Bgy,Barangay 708,1380610023
Bgy,Barangay 709,1380610024
Bgy,Barangay 710,1380610025
Bgy,Barangay 711,1380610026
Bgy,Barangay 712,1380610027
Bgy,Barangay 713,1380610028
Bgy,Barangay 714,1380610029
Bgy,Barangay 715,1380610030
Bgy,Barangay 716,1380610031
Bgy,Barangay 717,1380610032
Bgy,Barangay 718,1380610033
Bgy,Barangay 719,1380610034
Bgy,Barangay 720,1380610035
Bgy,Barangay 721,1380610036
Bgy,Barangay 722,1380610037
Bgy,Barangay 723,1380610038
Bgy,Barangay 724,1380610039
Bgy,Barangay 725,1380610040
Bgy,Barangay 726,1380610041
Bgy,Barangay 727,1380610042
Bgy,Barangay 728,1380610043
Bgy,Barangay 729,1380610044
Bgy,Barangay 730,1380610045
Bgy,Barangay 731,1380610046
Bgy,Barangay 732,1380610047
Bgy,Barangay 733,1380610048
Bgy,Barangay 738,1380610052
Bgy,Barangay 739,1380610053
Bgy,Barangay 740,1380610054
Bgy,Barangay 741,1380610055
Bgy,Barangay 742,1380610056
Bgy,Barangay 743,1380610057
Bgy,Barangay 744,1380610058
Bgy,Barangay 688,1380610059
Bgy,Barangay 735,1380610060
Bgy,Barangay 736,1380610061
Bgy,Barangay 737,1380610062
Bgy,Barangay 734,1380610063
SubMun,Paco,1380611000
Bgy,Barangay 662,1380611001
Bgy,Barangay 664-A,1380611004
Bgy,Barangay 671,1380611005
Bgy,Barangay 672,1380611006
Bgy,Barangay 673,1380611007
Bgy,Barangay 674,1380611008
Bgy,Barangay 675,1380611009
Bgy,Barangay 676,1380611010
Bgy,Barangay 677,1380611011
Bgy,Barangay 678,1380611012
Bgy,Barangay 679,1380611013
Bgy,Barangay 680,1380611014
Bgy,Barangay 681,1380611015
Bgy,Barangay 682,1380611016
Bgy,Barangay 683,1380611017
Bgy,Barangay 684,1380611018
Bgy,Barangay 685,1380611019
Bgy,Barangay 809,1380611023
Bgy,Barangay 810,1380611024
Bgy,Barangay 811,1380611025
Bgy,Barangay 812,1380611026
Bgy,Barangay 813,1380611027
Bgy,Barangay 814,1380611028
Bgy,Barangay 815,1380611029
Bgy,Barangay 816,1380611030
Bgy,Barangay 817,1380611031
Bgy,Barangay 818,1380611032
Bgy,Barangay 819,1380611034
Bgy,Barangay 820,1380611035
Bgy,Barangay 821,1380611036
Bgy,Barangay 822,1380611037
Bgy,Barangay 823,1380611038
Bgy,Barangay 824,1380611039
Bgy,Barangay 825,1380611040
Bgy,Barangay 826,1380611041
Bgy,Barangay 827,1380611042
Bgy,Barangay 828,1380611043
Bgy,Barangay 829,1380611044
Bgy,Barangay 830,1380611045
Bgy,Barangay 831,1380611046
Bgy,Barangay 832,1380611047
Bgy,Barangay 686,1380611048
Bgy,Barangay 687,1380611049
SubMun,Pandacan,1380612000
Bgy,Barangay 833,1380612001
Bgy,Barangay 834,1380612002
Bgy,Barangay 835,1380612003
Bgy,Barangay 836,1380612004
Bgy,Barangay 837,1380612005
Bgy,Barangay 838,1380612006
Bgy,Barangay 839,1380612007
Bgy,Barangay 840,1380612008
Bgy,Barangay 841,1380612009
Bgy,Barangay 842,1380612010
Bgy,Barangay 843,1380612011
Bgy,Barangay 844,1380612012
Bgy,Barangay 845,1380612013
Bgy,Barangay 846,1380612014
Bgy,Barangay 847,1380612015
Bgy,Barangay 848,1380612016
Bgy,Barangay 849,1380612017
Bgy,Barangay 850,1380612018
Bgy,Barangay 851,1380612019
Bgy,Barangay 852,1380612020
Bgy,Barangay 853,1380612021
Bgy,Barangay 855,1380612023
Bgy,Barangay 856,1380612024
Bgy,Barangay 857,1380612025
Bgy,Barangay 858,1380612026
Bgy,Barangay 859,1380612027
Bgy,Barangay 860,1380612028
Bgy,Barangay 861,1380612029
Bgy,Barangay 862,1380612030
Bgy,Barangay 863,1380612031
Bgy,Barangay 864,1380612032
Bgy,Barangay 865,1380612033
Bgy,Barangay 867,1380612034
Bgy,Barangay 868,1380612035
Bgy,Barangay 870,1380612036
Bgy,Barangay 871,1380612037
Bgy,Barangay 872,1380612038
Bgy,Barangay 869,1380612039
SubMun,Port Area,1380613000
Bgy,Barangay 649,1380613001
Bgy,Barangay 650,1380613002
Bgy,Barangay 651,1380613003
Bgy,Barangay 652,1380613004
Bgy,Barangay 653,1380613005
SubMun,Santa Ana,1380614000
Bgy,Barangay 745,1380614002
Bgy,Barangay 746,1380614003
Bgy,Barangay 747,1380614004
Bgy,Barangay 748,1380614005
Bgy,Barangay 749,1380614006
Bgy,Barangay 750,1380614007
Bgy,Barangay 751,1380614008
Bgy,Barangay 752,1380614009
Bgy,Barangay 753,1380614010
Bgy,Barangay 755,1380614011
Bgy,Barangay 756,1380614012
Bgy,Barangay 757,1380614013
Bgy,Barangay 758,1380614014
Bgy,Barangay 759,1380614015
Bgy,Barangay 760,1380614016
Bgy,Barangay 761,1380614017
Bgy,Barangay 762,1380614018
Bgy,Barangay 763,1380614019
Bgy,Barangay 764,1380614020
Bgy,Barangay 765,1380614021
Bgy,Barangay 766,1380614022
Bgy,Barangay 767,1380614023
Bgy,Barangay 768,1380614024
Bgy,Barangay 769,1380614025
Bgy,Barangay 770,1380614026
Bgy,Barangay 771,1380614027
Bgy,Barangay 772,1380614028
Bgy,Barangay 773,1380614029
Bgy,Barangay 774,1380614030
Bgy,Barangay 775,1380614031
Bgy,Barangay 776,1380614032
Bgy,Barangay 777,1380614033
Bgy,Barangay 778,1380614034
Bgy,Barangay 779,1380614035
Bgy,Barangay 780,1380614036
Bgy,Barangay 781,1380614037
Bgy,Barangay 782,1380614038
Bgy,Barangay 783,1380614039
Bgy,Barangay 784,1380614040
Bgy,Barangay 785,1380614041
Bgy,Barangay 786,1380614042
Bgy,Barangay 787,1380614043
Bgy,Barangay 788,1380614044
Bgy,Barangay 789,1380614045
Bgy,Barangay 790,1380614046
Bgy,Barangay 791,1380614047
Bgy,Barangay 792,1380614048
Bgy,Barangay 793,1380614049
Bgy,Barangay 794,1380614050
Bgy,Barangay 795,1380614051
Bgy,Barangay 796,1380614052
Bgy,Barangay 797,1380614053
Bgy,Barangay 798,1380614054
Bgy,Barangay 799,1380614055
Bgy,Barangay 800,1380614056
Bgy,Barangay 801,1380614057
Bgy,Barangay 802,1380614058
Bgy,Barangay 803,1380614059
Bgy,Barangay 804,1380614060
Bgy,Barangay 805,1380614061
Bgy,Barangay 806,1380614062
Bgy,Barangay 807,1380614063
Bgy,Barangay 866,1380614064
Bgy,Barangay 873,1380614066
Bgy,Barangay 874,1380614067
Bgy,Barangay 875,1380614068
Bgy,Barangay 876,1380614069
Bgy,Barangay 877,1380614070
Bgy,Barangay 878,1380614071
Bgy,Barangay 879,1380614072
Bgy,Barangay 880,1380614073
Bgy,Barangay 881,1380614074
Bgy,Barangay 882,1380614075
Bgy,Barangay 883,1380614076
Bgy,Barangay 884,1380614077
Bgy,Barangay 885,1380614078
Bgy,Barangay 886,1380614079
Bgy,Barangay 887,1380614080
Bgy,Barangay 888,1380614081
Bgy,Barangay 889,1380614082
Bgy,Barangay 890,1380614083
Bgy,Barangay 891,1380614084
Bgy,Barangay 892,1380614085
Bgy,Barangay 893,1380614086
Bgy,Barangay 894,1380614087
Bgy,Barangay 895,1380614088
Bgy,Barangay 896,1380614089
Bgy,Barangay 897,1380614090
Bgy,Barangay 898,1380614091
Bgy,Barangay 899,1380614092
Bgy,Barangay 900,1380614093
Bgy,Barangay 901,1380614094
Bgy,Barangay 902,1380614095
Bgy,Barangay 903,1380614096
Bgy,Barangay 904,1380614097
Bgy,Barangay 905,1380614098
Bgy,Barangay 754,1380614099
Bgy,Barangay 808,1380614100
Bgy,Barangay 818-A,1380614101
City,City of Marikina,1380700000
Bgy,Barangka,1380700001
Bgy,Calumpang,1380700002
Bgy,Concepcion Uno,1380700003
Bgy,Jesus De La Peña,1380700004
Bgy,Malanday,1380700005
Bgy,Nangka,1380700006
Bgy,Parang,1380700007
Bgy,San Roque,1380700008
Bgy,Santa Elena ,1380700009
Bgy,Santo Niño,1380700010
Bgy,Tañong,1380700011
Bgy,Concepcion Dos,1380700012
Bgy,Marikina Heights,1380700013
Bgy,Industrial Valley,1380700014
Bgy,Fortune,1380700015
Bgy,Tumana,1380700016
City,City of Muntinlupa,1380800000
Bgy,Alabang,1380800001
Bgy,Bayanan,1380800002
Bgy,Buli,1380800003
Bgy,Cupang,1380800004
Bgy,Poblacion,1380800005
Bgy,Putatan,1380800006
Bgy,Sucat,1380800007
Bgy,Tunasan,1380800008
Bgy,New Alabang Village,1380800009
City,City of Navotas,1380900000
Bgy,Sipac-Almacen,1380900001
Bgy,Bagumbayan North,1380900002
Bgy,Bagumbayan South,1380900003
Bgy,Bangculasi,1380900004
Bgy,Daanghari,1380900005
Bgy,Navotas East,1380900006
Bgy,Navotas West,1380900007
Bgy,North Bay Boulevard North,1380900008
Bgy,NBBS Kaunlaran,1380900009
Bgy,San Jose ,1380900010
Bgy,San Rafael Village,1380900011
Bgy,San Roque,1380900012
Bgy,Tangos South,1380900013
Bgy,Tanza 1,1380900014
Bgy,NBBS Dagat-dagatan,1380900015
Bgy,NBBS Proper,1380900016
Bgy,Tangos North,1380900017
Bgy,Tanza 2,1380900018
City,City of Parañaque,1381000000
Bgy,Baclaran,1381000001
Bgy,Don Galo,1381000002
Bgy,La Huerta,1381000003
Bgy,San Dionisio,1381000004
Bgy,Santo Niño,1381000005
Bgy,Tambo,1381000006
Bgy,B. F. Homes,1381000007
Bgy,Don Bosco,1381000008
Bgy,Marcelo Green Village,1381000009
Bgy,Merville,1381000010
Bgy,Moonwalk,1381000011
Bgy,San Antonio,1381000012
Bgy,San Isidro,1381000013
Bgy,San Martin De Porres,1381000014
Bgy,Sun Valley,1381000015
Bgy,Vitalez,1381000016
City,Pasay City,1381100000
Bgy,Barangay 1,1381100001
Bgy,Barangay 2,1381100002
Bgy,Barangay 3,1381100003
Bgy,Barangay 4,1381100004
Bgy,Barangay 5,1381100005
Bgy,Barangay 6,1381100006
Bgy,Barangay 7,1381100007
Bgy,Barangay 8,1381100008
Bgy,Barangay 9,1381100009
Bgy,Barangay 10,1381100010
Bgy,Barangay 11,1381100011
Bgy,Barangay 12,1381100012
Bgy,Barangay 13,1381100013
Bgy,Barangay 14,1381100014
Bgy,Barangay 15,1381100015
Bgy,Barangay 16,1381100016
Bgy,Barangay 17,1381100017
Bgy,Barangay 18,1381100018
Bgy,Barangay 19,1381100019
Bgy,Barangay 20,1381100020
Bgy,Barangay 21,1381100021
Bgy,Barangay 22,1381100022
Bgy,Barangay 23,1381100023
Bgy,Barangay 24,1381100024
Bgy,Barangay 25,1381100025
Bgy,Barangay 26,1381100026
Bgy,Barangay 27,1381100027
Bgy,Barangay 28,1381100028
Bgy,Barangay 29,1381100029
Bgy,Barangay 30,1381100030
Bgy,Barangay 31,1381100031
Bgy,Barangay 32,1381100032
Bgy,Barangay 33,1381100033
Bgy,Barangay 34,1381100034
Bgy,Barangay 35,1381100035
Bgy,Barangay 36,1381100036
Bgy,Barangay 37,1381100037
Bgy,Barangay 38,1381100038
Bgy,Barangay 39,1381100039
Bgy,Barangay 40,1381100040
Bgy,Barangay 41,1381100041
Bgy,Barangay 42,1381100042
Bgy,Barangay 43,1381100043
Bgy,Barangay 44,1381100044
Bgy,Barangay 45,1381100045
Bgy,Barangay 46,1381100046
Bgy,Barangay 47,1381100047
Bgy,Barangay 48,1381100048
Bgy,Barangay 49,1381100049
Bgy,Barangay 50,1381100050
Bgy,Barangay 51,1381100051
Bgy,Barangay 52,1381100052
Bgy,Barangay 53,1381100053
Bgy,Barangay 54,1381100054
Bgy,Barangay 55,1381100055
Bgy,Barangay 56,1381100056
Bgy,Barangay 57,1381100057
Bgy,Barangay 58,1381100058
Bgy,Barangay 59,1381100059
Bgy,Barangay 60,1381100060
Bgy,Barangay 61,1381100061
Bgy,Barangay 62,1381100062
Bgy,Barangay 63,1381100063
Bgy,Barangay 64,1381100064
Bgy,Barangay 65,1381100065
Bgy,Barangay 66,1381100066
Bgy,Barangay 67,1381100067
Bgy,Barangay 68,1381100068
Bgy,Barangay 69,1381100069
Bgy,Barangay 70,1381100070
Bgy,Barangay 71,1381100071
Bgy,Barangay 72,1381100072
Bgy,Barangay 73,1381100073
Bgy,Barangay 74,1381100074
Bgy,Barangay 75,1381100075
Bgy,Barangay 76,1381100076
Bgy,Barangay 77,1381100077
Bgy,Barangay 78,1381100078
Bgy,Barangay 79,1381100079
Bgy,Barangay 80,1381100080
Bgy,Barangay 81,1381100081
Bgy,Barangay 82,1381100082
Bgy,Barangay 83,1381100083
Bgy,Barangay 84,1381100084
Bgy,Barangay 85,1381100085
Bgy,Barangay 86,1381100086
Bgy,Barangay 87,1381100087
Bgy,Barangay 88,1381100088
Bgy,Barangay 89,1381100089
Bgy,Barangay 90,1381100090
Bgy,Barangay 91,1381100091
Bgy,Barangay 92,1381100092
Bgy,Barangay 93,1381100093
Bgy,Barangay 94,1381100094
Bgy,Barangay 95,1381100095
Bgy,Barangay 96,1381100096
Bgy,Barangay 97,1381100097
Bgy,Barangay 98,1381100098
Bgy,Barangay 99,1381100099
Bgy,Barangay 100,1381100100
Bgy,Barangay 101,1381100101
Bgy,Barangay 102,1381100102
Bgy,Barangay 103,1381100103
Bgy,Barangay 104,1381100104
Bgy,Barangay 105,1381100105
Bgy,Barangay 106,1381100106
Bgy,Barangay 107,1381100107
Bgy,Barangay 108,1381100108
Bgy,Barangay 109,1381100109
Bgy,Barangay 110,1381100110
Bgy,Barangay 111,1381100111
Bgy,Barangay 112,1381100112
Bgy,Barangay 113,1381100113
Bgy,Barangay 114,1381100114
Bgy,Barangay 115,1381100115
Bgy,Barangay 116,1381100116
Bgy,Barangay 117,1381100117
Bgy,Barangay 118,1381100118
Bgy,Barangay 119,1381100119
Bgy,Barangay 120,1381100120
Bgy,Barangay 121,1381100121
Bgy,Barangay 122,1381100122
Bgy,Barangay 123,1381100123
Bgy,Barangay 124,1381100124
Bgy,Barangay 125,1381100125
Bgy,Barangay 126,1381100126
Bgy,Barangay 127,1381100127
Bgy,Barangay 128,1381100128
Bgy,Barangay 129,1381100129
Bgy,Barangay 130,1381100130
Bgy,Barangay 131,1381100131
Bgy,Barangay 132,1381100132
Bgy,Barangay 133,1381100133
Bgy,Barangay 134,1381100134
Bgy,Barangay 135,1381100135
Bgy,Barangay 136,1381100136
Bgy,Barangay 137,1381100137
Bgy,Barangay 138,1381100138
Bgy,Barangay 139,1381100139
Bgy,Barangay 140,1381100140
Bgy,Barangay 141,1381100141
Bgy,Barangay 142,1381100142
Bgy,Barangay 143,1381100143
Bgy,Barangay 144,1381100144
Bgy,Barangay 145,1381100145
Bgy,Barangay 146,1381100146
Bgy,Barangay 147,1381100147
Bgy,Barangay 148,1381100148
Bgy,Barangay 149,1381100149
Bgy,Barangay 150,1381100150
Bgy,Barangay 151,1381100151
Bgy,Barangay 152,1381100152
Bgy,Barangay 153,1381100153
Bgy,Barangay 154,1381100154
Bgy,Barangay 155,1381100155
Bgy,Barangay 156,1381100156
Bgy,Barangay 157,1381100157
Bgy,Barangay 158,1381100158
Bgy,Barangay 159,1381100159
Bgy,Barangay 160,1381100160
Bgy,Barangay 161,1381100161
Bgy,Barangay 162,1381100162
Bgy,Barangay 163,1381100163
Bgy,Barangay 164,1381100164
Bgy,Barangay 165,1381100165
Bgy,Barangay 166,1381100166
Bgy,Barangay 167,1381100167
Bgy,Barangay 168,1381100168
Bgy,Barangay 169,1381100169
Bgy,Barangay 170,1381100170
Bgy,Barangay 171,1381100171
Bgy,Barangay 172,1381100172
Bgy,Barangay 173,1381100173
Bgy,Barangay 174,1381100174
Bgy,Barangay 175,1381100175
Bgy,Barangay 176,1381100176
Bgy,Barangay 177,1381100177
Bgy,Barangay 178,1381100178
Bgy,Barangay 179,1381100179
Bgy,Barangay 180,1381100180
Bgy,Barangay 181,1381100181
Bgy,Barangay 182,1381100182
Bgy,Barangay 183,1381100183
Bgy,Barangay 184,1381100184
Bgy,Barangay 185,1381100185
Bgy,Barangay 186,1381100186
Bgy,Barangay 187,1381100187
Bgy,Barangay 188,1381100188
Bgy,Barangay 189,1381100189
Bgy,Barangay 190,1381100190
Bgy,Barangay 191,1381100191
Bgy,Barangay 192,1381100192
Bgy,Barangay 193,1381100193
Bgy,Barangay 194,1381100194
Bgy,Barangay 195,1381100195
Bgy,Barangay 196,1381100196
Bgy,Barangay 197,1381100197
Bgy,Barangay 198,1381100198
Bgy,Barangay 199,1381100199
Bgy,Barangay 200,1381100200
Bgy,Barangay 201,1381100201
City,City of Pasig,1381200000
Bgy,Bagong Ilog,1381200001
Bgy,Bagong Katipunan,1381200002
Bgy,Bambang,1381200003
Bgy,Buting,1381200004
Bgy,Caniogan,1381200005
Bgy,Dela Paz,1381200006
Bgy,Kalawaan,1381200007
Bgy,Kapasigan,1381200008
Bgy,Kapitolyo,1381200009
Bgy,Malinao,1381200010
Bgy,Manggahan,1381200011
Bgy,Maybunga,1381200012
Bgy,Oranbo,1381200013
Bgy,Palatiw,1381200014
Bgy,Pinagbuhatan,1381200015
Bgy,Pineda,1381200016
Bgy,Rosario,1381200017
Bgy,Sagad,1381200018
Bgy,San Antonio,1381200019
Bgy,San Joaquin,1381200020
Bgy,San Jose,1381200021
Bgy,San Miguel,1381200022
Bgy,San Nicolas ,1381200023
Bgy,Santa Cruz,1381200024
Bgy,Santa Rosa,1381200025
Bgy,Santo Tomas,1381200026
Bgy,Santolan,1381200027
Bgy,Sumilang,1381200028
Bgy,Ugong,1381200029
Bgy,Santa Lucia,1381200030
City,Quezon City,1381300000
Bgy,Alicia,1381300001
Bgy,Amihan,1381300002
Bgy,Apolonio Samson,1381300003
Bgy,Aurora,1381300004
Bgy,Baesa,1381300005
Bgy,Bagbag,1381300006
Bgy,Bagumbuhay,1381300007
Bgy,Bagong Lipunan Ng Crame,1381300008
Bgy,Bagong Pag-asa,1381300009
Bgy,Bagong Silangan,1381300010
Bgy,Bagumbayan,1381300011
Bgy,Bahay Toro,1381300012
Bgy,Balingasa,1381300013
Bgy,Bayanihan,1381300014
Bgy,Blue Ridge A,1381300015
Bgy,Blue Ridge B,1381300016
Bgy,Botocan,1381300017
Bgy,Bungad,1381300018
Bgy,Camp Aguinaldo,1381300019
Bgy,Central,1381300020
Bgy,Claro,1381300021
Bgy,Commonwealth,1381300022
Bgy,New Era,1381300023
Bgy,Kristong Hari,1381300024
Bgy,Culiat,1381300025
Bgy,Damar,1381300026
Bgy,Damayan,1381300027
Bgy,Damayang Lagi,1381300028
Bgy,Del Monte,1381300029
Bgy,Dioquino Zobel,1381300030
Bgy,Doña Imelda,1381300031
Bgy,Doña Josefa,1381300032
Bgy,Don Manuel,1381300033
Bgy,Duyan-duyan,1381300034
Bgy,E. Rodriguez,1381300035
Bgy,East Kamias,1381300036
Bgy,Escopa I,1381300037
Bgy,Escopa II,1381300038
Bgy,Escopa III,1381300039
Bgy,Escopa IV,1381300040
Bgy,Fairview,1381300041
Bgy,N.S. Amoranto,1381300042
Bgy,Gulod,1381300043
Bgy,Horseshoe,1381300044
Bgy,Immaculate Concepcion,1381300045
Bgy,Kaligayahan,1381300046
Bgy,Kalusugan,1381300047
Bgy,Kamuning,1381300048
Bgy,Katipunan,1381300049
Bgy,Kaunlaran,1381300050
Bgy,Krus Na Ligas,1381300051
Bgy,Laging Handa,1381300052
Bgy,Libis,1381300053
Bgy,Lourdes,1381300054
Bgy,Loyola Heights,1381300055
Bgy,Maharlika,1381300056
Bgy,Malaya,1381300057
Bgy,Manresa,1381300058
Bgy,Mangga,1381300059
Bgy,Mariana,1381300060
Bgy,Mariblo,1381300061
Bgy,Marilag,1381300062
Bgy,Masagana,1381300063
Bgy,Masambong,1381300064
Bgy,Santo Domingo,1381300065
Bgy,Matandang Balara,1381300066
Bgy,Milagrosa,1381300067
Bgy,Nagkaisang Nayon,1381300068
Bgy,Nayong Kanluran,1381300069
Bgy,Novaliches Proper,1381300070
Bgy,Obrero,1381300071
Bgy,Old Capitol Site,1381300072
Bgy,Paang Bundok,1381300073
Bgy,Pag-ibig Sa Nayon,1381300074
Bgy,Paligsahan,1381300075
Bgy,Paltok,1381300076
Bgy,Pansol,1381300077
Bgy,Paraiso,1381300078
Bgy,Pasong Putik Proper,1381300079
Bgy,Pasong Tamo,1381300080
Bgy,Phil-Am,1381300081
Bgy,Pinyahan,1381300082
Bgy,Pinagkaisahan,1381300083
Bgy,Project 6,1381300084
Bgy,Quirino 2-A,1381300085
Bgy,Quirino 2-B,1381300086
Bgy,Quirino 2-C,1381300087
Bgy,Quirino 3-A,1381300088
Bgy,Ramon Magsaysay,1381300089
Bgy,Roxas,1381300090
Bgy,Sacred Heart,1381300091
Bgy,Saint Ignatius,1381300092
Bgy,Saint Peter,1381300093
Bgy,Salvacion,1381300094
Bgy,San Agustin,1381300095
Bgy,San Antonio,1381300096
Bgy,San Bartolome,1381300097
Bgy,San Isidro,1381300098
Bgy,San Isidro Labrador,1381300099
Bgy,San Jose,1381300100
Bgy,San Martin De Porres,1381300101
Bgy,San Roque,1381300102
Bgy,San Vicente,1381300103
Bgy,Santa Cruz,1381300104
Bgy,Santa Lucia,1381300105
Bgy,Santa Monica,1381300106
Bgy,Santa Teresita,1381300107
Bgy,Santo Cristo,1381300108
Bgy,Santo Niño,1381300109
Bgy,Santol,1381300110
Bgy,Sauyo,1381300111
Bgy,Sienna,1381300112
Bgy,Sikatuna Village,1381300113
Bgy,Silangan,1381300114
Bgy,Socorro,1381300115
Bgy,South Triangle,1381300116
Bgy,Tagumpay,1381300117
Bgy,Talayan,1381300118
Bgy,Talipapa,1381300119
Bgy,Tandang Sora,1381300120
Bgy,Tatalon,1381300121
Bgy,Teachers Village East,1381300122
Bgy,Teachers Village West,1381300123
Bgy,U.P. Campus,1381300124
Bgy,U.P. Village,1381300125
Bgy,Ugong Norte,1381300126
Bgy,Unang Sigaw,1381300127
Bgy,Valencia,1381300128
Bgy,Vasra,1381300129
Bgy,Veterans Village,1381300130
Bgy,Villa Maria Clara,1381300131
Bgy,West Kamias,1381300132
Bgy,West Triangle,1381300133
Bgy,White Plains,1381300134
Bgy,Balong Bato,1381300135
